comparison,sample_id,model_a,model_b,temperature_a,temperature_b,repeat_a,repeat_b,token,logprob_a,logprob_b,logprob_delta_b_minus_a,probability_delta_b_minus_a
model: mini -> 4o at T0,task_08_chocolate_pudding_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,1,1,G,-4.320199877838604e-07,-6.693327903747559,-6.693327471727571,-0.9987604158555314
model: mini -> 4o at T0,task_08_chocolate_pudding_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,1,1,N,-24.75,-0.005827948916703463,24.744172051083297,0.994189000616727
model: mini -> 4o at T0,task_08_chocolate_pudding_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,2,2,A,-22.25,-9.833952903747559,12.416047096252441,5.360024297508406e-05
model: mini -> 4o at T0,task_08_chocolate_pudding_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,2,2,B,-19.625,-8.365202903747559,11.259797096252441,0.0002328267869945936
model: mini -> 4o at T0,task_08_chocolate_pudding_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,2,2,C,-23.625,-9.552702903747559,14.072297096252441,7.100901783120332e-05
model: mini -> 4o at T0,task_08_chocolate_pudding_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,2,2,D,-24.75,-11.177702903747559,13.572297096252441,1.3982497639215381e-05
model: mini -> 4o at T0,task_08_chocolate_pudding_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,2,2,E,-15.0,-5.865202903747559,9.134797096252441,0.002836141558953266
model: mini -> 4o at T0,task_08_chocolate_pudding_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,2,2,F,-25.125,-6.599577903747559,18.52542209625244,0.0013609423527446217
model: mini -> 4o at T0,task_08_chocolate_pudding_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,2,2,G,-4.320199877838604e-07,-6.693327903747559,-6.693327471727571,-0.9987604158555314
model: mini -> 4o at T0,task_08_chocolate_pudding_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,2,2,N,-24.75,-0.005827948916703463,24.744172051083297,0.994189000616727
model: mini -> 4o at T0,task_09_orange_juice_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,0,0, C,-19.5,-16.53131866455078,2.9686813354492188,6.275320614028924e-08
model: mini -> 4o at T0,task_09_orange_juice_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,0,0,A,-18.125,-10.953193664550781,7.171806335449219,1.7488589926289194e-05
model: mini -> 4o at T0,task_09_orange_juice_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,0,0,B,-19.125,-9.937568664550781,9.187431335449219,4.831971091224741e-05
model: mini -> 4o at T0,task_09_orange_juice_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,0,0,C,0.0,-6.873571692267433e-05,-6.873571692267433e-05,-6.873335467738606e-05
model: mini -> 4o at T0,task_09_orange_juice_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,0,0,D,-19.875,-13.859443664550781,6.015556335449219,9.546823804921206e-07
model: mini -> 4o at T0,task_09_orange_juice_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,0,0,E,-21.875,-13.609443664550781,8.265556335449219,1.228519314095266e-06
model: mini -> 4o at T0,task_09_orange_juice_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,0,0,G,-21.375,-14.750068664550781,6.624931335449219,3.922382437266644e-07
model: mini -> 4o at T0,task_09_orange_juice_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,0,0,N,-22.5,-17.26569366455078,5.234306335449219,3.1570634282844466e-08
model: mini -> 4o at T0,task_09_orange_juice_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,1,1, C,-19.5,-16.421945571899414,3.078054428100586,7.039889340301836e-08
model: mini -> 4o at T0,task_09_orange_juice_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,1,1,A,-18.125,-10.937570571899414,7.187429428100586,1.7764172891560875e-05
model: mini -> 4o at T0,task_09_orange_juice_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,1,1,B,-19.125,-9.906320571899414,9.218679428100586,4.9853605041953955e-05
model: mini -> 4o at T0,task_09_orange_juice_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,1,1,C,0.0,-7.088138227118179e-05,-7.088138227118179e-05,-7.08788702453722e-05
model: mini -> 4o at T0,task_09_orange_juice_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,1,1,D,-19.875,-13.703195571899414,6.171804428100586,1.1165296390638517e-06
model: mini -> 4o at T0,task_09_orange_juice_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,1,1,E,-21.875,-13.562570571899414,8.312429428100586,1.2874899000649756e-06
model: mini -> 4o at T0,task_09_orange_juice_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,1,1,G,-21.25,-14.593820571899414,6.656179428100586,4.5859083566131165e-07
model: mini -> 4o at T0,task_09_orange_juice_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,1,1,N,-22.5,-17.171945571899414,5.328054428100586,3.469012085649005e-08
model: mini -> 4o at T0,task_09_orange_juice_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,2,2, C,-20.5,-16.43757438659668,4.06242561340332,7.14026122694583e-08
model: mini -> 4o at T0,task_09_orange_juice_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,2,2,A,-20.625,-10.875073432922363,9.749926567077637,1.892301345380197e-05
model: mini -> 4o at T0,task_09_orange_juice_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,2,2,B,-22.0,-9.875073432922363,12.124926567077637,5.144080362517151e-05
model: mini -> 4o at T0,task_09_orange_juice_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,2,2,C,0.0,-7.374227425316349e-05,-7.374227425316349e-05,-7.373955535849852e-05
model: mini -> 4o at T0,task_09_orange_juice_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,2,2,D,-22.5,-13.625073432922363,8.874926567077637,1.2096091166935623e-06
model: mini -> 4o at T0,task_09_orange_juice_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,2,2,E,-24.625,-13.531323432922363,11.093676567077637,1.3286613302410567e-06
model: mini -> 4o at T0,task_09_orange_juice_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,2,2,G,-24.5,-14.531323432922363,9.968676567077637,4.88771724007401e-07
model: mini -> 4o at T0,task_09_orange_juice_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,2,2,N,-24.75,-17.10944938659668,7.64055061340332,3.708956900061129e-08
model: mini -> 4o at T0,task_09_orange_juice_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,0,0, C,-20.75,-17.03125762939453,3.7187423706054688,3.9151726092522604e-08
model: mini -> 4o at T0,task_09_orange_juice_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,0,0,A,-18.125,-13.000006675720215,5.124993324279785,2.246873907753571e-06
model: mini -> 4o at T0,task_09_orange_juice_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,0,0,B,-22.25,-12.359381675720215,9.890618324279785,4.289105629965039e-06
model: mini -> 4o at T0,task_09_orange_juice_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,0,0,C,0.0,-7.107425062713446e-06,-7.107425062713446e-06,-7.1073998050286136e-06
model: mini -> 4o at T0,task_09_orange_juice_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,0,0,D,-20.25,-15.562506675720215,4.687493324279785,1.7269149665203653e-07
model: mini -> 4o at T0,task_09_orange_juice_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,0,0,E,-21.375,-16.20313262939453,5.171867370605469,9.13266907393632e-08
model: mini -> 4o at T0,task_09_orange_juice_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,0,0,G,-20.125,-15.859381675720215,4.265618324279785,1.2770736575949436e-07
model: mini -> 4o at T0,task_09_orange_juice_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,0,0,N,-21.625,-22.35938262939453,-0.7343826293945312,-2.1113044115487022e-10
model: mini -> 4o at T0,task_09_orange_juice_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,1,1, C,-20.75,-17.093774795532227,3.6562252044677734,3.67200072077818e-08
model: mini -> 4o at T0,task_09_orange_juice_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,1,1,A,-18.125,-10.93752384185791,7.18747615814209,1.7765003659579055e-05
model: mini -> 4o at T0,task_09_orange_juice_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,1,1,B,-22.25,-12.31252384185791,9.93747615814209,4.494877368583797e-06
model: mini -> 4o at T0,task_09_orange_juice_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,1,1,C,0.0,-2.4034345187828876e-05,-2.4034345187828876e-05,-2.403405636530742e-05
model: mini -> 4o at T0,task_09_orange_juice_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,1,1,D,-20.25,-14.50002384185791,5.74997615814209,5.027304100707373e-07
model: mini -> 4o at T0,task_09_orange_juice_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,1,1,E,-21.375,-15.96877384185791,5.40622615814209,1.1558351519584557e-07
model: mini -> 4o at T0,task_09_orange_juice_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,1,1,G,-20.125,-13.95314884185791,6.17185115814209,8.695948774787952e-07
model: mini -> 4o at T0,task_09_orange_juice_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,1,1,N,-21.625,-19.468774795532227,2.1562252044677734,3.100188271492865e-09
model: mini -> 4o at T0,task_09_orange_juice_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,2,2, C,-20.75,-17.093774795532227,3.6562252044677734,3.67200072077818e-08
model: mini -> 4o at T0,task_09_orange_juice_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,2,2,A,-18.125,-10.93752384185791,7.18747615814209,1.7765003659579055e-05
model: mini -> 4o at T0,task_09_orange_juice_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,2,2,B,-22.25,-12.31252384185791,9.93747615814209,4.494877368583797e-06
model: mini -> 4o at T0,task_09_orange_juice_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,2,2,C,0.0,-2.4034345187828876e-05,-2.4034345187828876e-05,-2.403405636530742e-05
model: mini -> 4o at T0,task_09_orange_juice_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,2,2,D,-20.25,-14.50002384185791,5.74997615814209,5.027304100707373e-07
model: mini -> 4o at T0,task_09_orange_juice_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,2,2,E,-21.375,-15.96877384185791,5.40622615814209,1.1558351519584557e-07
model: mini -> 4o at T0,task_09_orange_juice_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,2,2,G,-20.0,-13.95314884185791,6.04685115814209,8.693526855439097e-07
model: mini -> 4o at T0,task_09_orange_juice_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.0,0.0,2,2,N,-21.625,-19.468774795532227,2.1562252044677734,3.100188271492865e-09
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,0,0,A,-7.923490047454834,-4.906500816345215,3.016989231109619,0.007036194964396356
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,0,0,B,-4.173490047454834,-4.156500816345215,0.01698923110961914,0.0002638422937954743
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,0,0,C,-7.048490047454834,-3.031501054763794,4.01698899269104,0.04737444841863525
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,0,0,D,-5.923490047454834,-4.750250816345215,1.1732392311096191,0.005973680453310776
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,0,0,E,-4.798490047454834,-1.9690009355545044,2.8294891119003296,0.1313540692599991
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,0,0,F,-3.923490047454834,-0.2502509653568268,3.673239082098007,0.7588333865005261
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,0,0,G,-0.04849015176296234,-6.500250816345215,-6.4517606645822525,-0.9511636591941864
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,0,0,N,-11.298490524291992,-8.015875816345215,3.2826147079467773,0.0003177873222642767
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,1,1,A,-7.029727458953857,-4.906500816345215,2.1232266426086426,0.0065131582164549805
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,1,1,B,-4.404727458953857,-4.156500816345215,0.24822664260864258,0.0034428310357950583
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,1,1,C,-7.279727458953857,-3.031501054763794,4.2482264041900635,0.047553794690984835
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,1,1,D,-6.529727458953857,-4.750250816345215,1.7794766426086426,0.0071901219457022915
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,1,1,E,-5.404727458953857,-1.9690009355545044,3.435726523399353,0.13510097284058645
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,1,1,F,-4.654727458953857,-0.2502509653568268,4.404476493597031,0.7690888490515715
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,1,1,G,-0.029727580025792122,-6.500250816345215,-6.470523236319423,-0.9692068761555216
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,1,1,N,-10.654727935791016,-8.015875816345215,2.638852119445801,0.00030658988723730117
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,2,2,A,-7.5524725914001465,-4.906500816345215,2.6459717750549316,0.006873520331495341
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,2,2,B,-4.0524725914001465,-4.156500816345215,-0.10402822494506836,-0.0017170821447801896
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,2,2,C,-7.0524725914001465,-3.031501054763794,4.0209715366363525,0.04737790125289299
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,2,2,D,-6.1774725914001465,-4.750250816345215,1.4272217750549316,0.0065738581985476194
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,2,2,E,-4.5524725914001465,-1.9690009355545044,2.583471655845642,0.1290551439420144
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,2,2,F,-3.9274723529815674,-0.2502509653568268,3.6772213876247406,0.7589119679507388
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,2,2,G,-0.05247241258621216,-6.500250816345215,-6.447778403759003,-0.9473774357005142
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,2,2,N,-10.177472114562988,-8.015875816345215,2.1615962982177734,0.00029216174659084675
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,0,0,A,-21.125001907348633,-7.385749340057373,13.73925256729126,0.0006200252101007754
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,0,0,B,-15.625000953674316,-5.401374340057373,10.223626613616943,0.004510214150473522
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,0,0,C,-16.875001907348633,-3.963874101638794,12.911127805709839,0.018989357809118194
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,0,0,D,-16.125001907348633,-5.057624340057373,11.06737756729126,0.006360553013300054
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,0,0,E,-15.125000953674316,-2.557624101638794,12.567376852035522,0.0774883570532351
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,0,0,F,-14.375000953674316,-0.12012415379285812,14.254876799881458,0.8868097575160329
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,0,0,G,-1.2664456789934775e-06,-5.760749340057373,-5.760748073611694,-0.9968499823263542
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,0,0,N,-18.250001907348633,-6.182624340057373,12.06737756729126,0.0020649896102397968
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,1,1,A,-20.5,-6.9325432777404785,13.567456722259521,0.0009755154507067881
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,1,1,B,-15.750000953674316,-5.4950432777404785,10.254957675933838,0.004106934218727085
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,1,1,C,-17.5,-3.8075432777404785,13.692456722259521,0.022202632663557473
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,1,1,D,-16.5,-4.9950432777404785,11.504956722259521,0.006771359784487344
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,1,1,E,-16.0,-3.0887932777404785,12.911206722259521,0.04555678323349508
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,1,1,F,-15.500000953674316,-0.0887933149933815,15.411207638680935,0.9150344924407713
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,1,1,G,-6.704273118884885e-07,-5.5262932777404785,-5.526292607313167,-0.9960186123841602
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,1,1,N,-17.375,-6.6044182777404785,10.770581722259521,0.0013543423588403746
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,2,2,A,-20.875,-6.740164756774902,14.134835243225098,0.0011824514643180154
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,2,2,B,-16.0,-5.130789756774902,10.869210243225098,0.005911777139429306
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,2,2,C,-18.25,-3.9432895183563232,14.306710481643677,0.01938433273347383
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,2,2,D,-17.125,-5.068289756774902,12.056710243225098,0.006293137265527555
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,2,2,E,-16.125,-2.8495395183563232,13.275460481643677,0.057870863944542224
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,2,2,F,-16.25,-0.09953954815864563,16.150460451841354,0.9052540603834213
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,2,2,G,-4.320199877838604e-07,-5.802664756774902,-5.802664324754915,-0.9969800701920655
model: mini -> 4o at T0.5,task_00_alphabet_soup_state_01,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,2,2,N,-18.875,-6.849539756774902,12.025460243225098,0.0010599370636386412
model: mini -> 4o at T0.5,task_01_cream_cheese_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,0,0, F,-21.250011444091797,-15.51220417022705,5.737807273864746,1.8269802264246476e-07
model: mini -> 4o at T0.5,task_01_cream_cheese_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,0,0,A,-18.250011444091797,-6.449703693389893,11.800307750701904,0.0015809786963077086
model: mini -> 4o at T0.5,task_01_cream_cheese_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,0,0,B,-16.375011444091797,-6.527828693389893,9.847182750701904,0.001462099897283702
model: mini -> 4o at T0.5,task_01_cream_cheese_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,0,0,C,-11.50001049041748,-4.027828693389893,7.472181797027588,0.017802835415972242
model: mini -> 4o at T0.5,task_01_cream_cheese_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,0,0,D,-20.750011444091797,-7.043453693389893,13.706557750701904,0.0008731049353402836
model: mini -> 4o at T0.5,task_01_cream_cheese_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,0,0,E,-20.875011444091797,-6.184078693389893,14.690932750701904,0.0020619995531880085
model: mini -> 4o at T0.5,task_01_cream_cheese_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,0,0,F,-1.0921942703134846e-05,-0.2778289020061493,-0.27781798006344616,-0.2425626735503108
model: mini -> 4o at T0.5,task_01_cream_cheese_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,0,0,G,-14.37501049041748,-6.340328693389893,8.034681797027588,0.001763150922869506
model: mini -> 4o at T0.5,task_01_cream_cheese_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,0,0,N,-26.250011444091797,-1.5278289318084717,24.722182512283325,0.21700629170563607
model: mini -> 4o at T0.5,task_01_cream_cheese_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,1,1, F,-21.0000057220459,-15.847084999084473,5.152920722961426,1.3037065209553296e-07
model: mini -> 4o at T0.5,task_01_cream_cheese_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,1,1,A,-17.6250057220459,-6.847085475921631,10.777920246124268,0.0010625258467933305
model: mini -> 4o at T0.5,task_01_cream_cheese_state_00,gpt-4.1-mini-2025-04-14,gpt-4o-2024-08-06,0.5,0.5,1,1,B,-16.8750057220459,-6.503335475921631,10.371670246124268,0.0014983859502682392
