model,state,target,target_name,posthoc_identity,own_object_match,same_family,assisted_fallback,crop_file,crop_sha256,response_file,elapsed_seconds,answer,p_A,p_B,p_C,logp_A,logp_B,logp_C,other_token_probability
qwen3.5:9b,state_303,Waterproof_Male,Waterproof connector,RGOCG16-50_16mm,False,False,False,input_crops/state_303/RGOCG16-50_16mm.png,2e39713dfb973c1a397f75571d18003b6276e302abf6a15d46a7d8e0985e5dae,raw/qwen3.5-9b/state_303/Waterproof_Male/RGOCG16-50_16mm.json,0.41840720002073795,C,0.11140267714194096,0.0996221514335415,0.784327622374115,-2.19460391998291,-2.306370735168457,-0.24292846024036407,0.004647549050402544
qwen3.5:9b,state_303,M12_Hex_Nut,M12 hex nut,RGOCG16-50_16mm,False,False,False,input_crops/state_303/RGOCG16-50_16mm.png,2e39713dfb973c1a397f75571d18003b6276e302abf6a15d46a7d8e0985e5dae,raw/qwen3.5-9b/state_303/M12_Hex_Nut/RGOCG16-50_16mm.json,0.38826909998897463,B,0.029828429243666837,0.5309822639677662,0.43610980382822906,-3.5122933387756348,-0.633026659488678,-0.8298612236976624,0.0030795029603379875
qwen3.5:9b,state_303,M16_Hex_Nut,M16 hex nut,RGOCG16-50_16mm,False,False,False,input_crops/state_303/RGOCG16-50_16mm.png,2e39713dfb973c1a397f75571d18003b6276e302abf6a15d46a7d8e0985e5dae,raw/qwen3.5-9b/state_303/M16_Hex_Nut/RGOCG16-50_16mm.json,0.40128240000922233,B,0.027119455569260757,0.5989614840218326,0.3713719884289724,-3.607503890991211,-0.5125579833984375,-0.9905510544776917,0.0025470719799343122
qwen3.5:9b,state_303,RGOCG16-50_16mm,16 mm round pin,RGOCG16-50_16mm,True,True,False,input_crops/state_303/RGOCG16-50_16mm.png,2e39713dfb973c1a397f75571d18003b6276e302abf6a15d46a7d8e0985e5dae,raw/qwen3.5-9b/state_303/RGOCG16-50_16mm/RGOCG16-50_16mm.json,0.40137249999679625,A,0.9808170206965551,0.002127293025979622,0.016237283158088252,-0.01936936005949974,-6.152904987335205,-4.120445251464844,0.0008184031193770869
qwen3.5:9b,state_303,RGOCG12-50_12mm,12 mm round pin,RGOCG16-50_16mm,False,True,False,input_crops/state_303/RGOCG16-50_16mm.png,2e39713dfb973c1a397f75571d18003b6276e302abf6a15d46a7d8e0985e5dae,raw/qwen3.5-9b/state_303/RGOCG12-50_12mm/RGOCG16-50_16mm.json,0.40549460001057014,A,0.9775128953193523,0.0028079465218612326,0.01890063533309462,-0.022743795067071915,-5.875301837921143,-3.968559741973877,0.0007785228256919074
qwen3.5:9b,state_303,RGOCG8-50_8mm,8 mm round pin,RGOCG16-50_16mm,False,True,False,input_crops/state_303/RGOCG16-50_16mm.png,2e39713dfb973c1a397f75571d18003b6276e302abf6a15d46a7d8e0985e5dae,raw/qwen3.5-9b/state_303/RGOCG8-50_8mm/RGOCG16-50_16mm.json,0.42150980001315475,A,0.9819126131822119,0.0027112886263317895,0.014591148205847273,-0.018252963200211525,-5.9103312492370605,-4.227340221405029,0.0007849499856090736
qwen3.5:9b,state_303,USB_Male,USB connector + cable,RGOCG16-50_16mm,False,False,False,input_crops/state_303/RGOCG16-50_16mm.png,2e39713dfb973c1a397f75571d18003b6276e302abf6a15d46a7d8e0985e5dae,raw/qwen3.5-9b/state_303/USB_Male/RGOCG16-50_16mm.json,0.4285541999852285,B,0.038047071945924216,0.6725366214489612,0.28572584787411337,-3.2689311504364014,-0.3966987133026123,-1.2527225017547607,0.003690458731001156
qwen3.5:9b,state_303,DSUB_Male,DSUB connector,RGOCG16-50_16mm,False,False,False,input_crops/state_303/RGOCG16-50_16mm.png,2e39713dfb973c1a397f75571d18003b6276e302abf6a15d46a7d8e0985e5dae,raw/qwen3.5-9b/state_303/DSUB_Male/RGOCG16-50_16mm.json,0.4141008000005968,C,0.25938838800450853,0.105123692579971,0.6321139272022976,-1.3494287729263306,-2.252617597579956,-0.45868563652038574,0.003373992213222765
qwen3.5:9b,state_303,Gear_Large,Large gear,RGOCG12-50_12mm,False,False,False,input_crops/state_303/RGOCG12-50_12mm.png,19c2e56726b6c4c558e00423b8424cb9c8381da2b6403a2430431ec5bf3f6612,raw/qwen3.5-9b/state_303/Gear_Large/RGOCG12-50_12mm.json,0.48580970003968105,B,0.017473030007224152,0.7382836419106308,0.23997927787181872,-4.0470967292785645,-0.30342718958854675,-1.4272027015686035,0.004264050210326387
qwen3.5:9b,state_303,Gear_Medium,Medium gear,RGOCG12-50_12mm,False,False,False,input_crops/state_303/RGOCG12-50_12mm.png,19c2e56726b6c4c558e00423b8424cb9c8381da2b6403a2430431ec5bf3f6612,raw/qwen3.5-9b/state_303/Gear_Medium/RGOCG12-50_12mm.json,0.3617480999673717,B,0.014640540137891489,0.6863462420295006,0.2956913861361196,-4.223960876464844,-0.3763730525970459,-1.218438982963562,0.0033218316964882533
qwen3.5:9b,state_303,Gear_Small,Small gear,RGOCG12-50_12mm,False,False,False,input_crops/state_303/RGOCG12-50_12mm.png,19c2e56726b6c4c558e00423b8424cb9c8381da2b6403a2430431ec5bf3f6612,raw/qwen3.5-9b/state_303/Gear_Small/RGOCG12-50_12mm.json,0.37807420000899583,B,0.008670308599071,0.6096585465059121,0.3792024612202543,-4.7478508949279785,-0.49485623836517334,-0.9696850180625916,0.002468683674762495
qwen3.5:9b,state_303,Waterproof_Male,Waterproof connector,RGOCG12-50_12mm,False,False,False,input_crops/state_303/RGOCG12-50_12mm.png,19c2e56726b6c4c558e00423b8424cb9c8381da2b6403a2430431ec5bf3f6612,raw/qwen3.5-9b/state_303/Waterproof_Male/RGOCG12-50_12mm.json,0.38939140003640205,B,0.03728785778238094,0.5308994766141393,0.42339509471730086,-3.2890875339508057,-0.6331825852394104,-0.8594495058059692,0.008417570886178893
qwen3.5:9b,state_303,M12_Hex_Nut,M12 hex nut,RGOCG12-50_12mm,False,False,False,input_crops/state_303/RGOCG12-50_12mm.png,19c2e56726b6c4c558e00423b8424cb9c8381da2b6403a2430431ec5bf3f6612,raw/qwen3.5-9b/state_303/M12_Hex_Nut/RGOCG12-50_12mm.json,0.3858028999529779,B,0.023345252129516665,0.7349784440386447,0.23887120492863445,-3.757361650466919,-0.3079141080379486,-1.4318307638168335,0.0028050989032042395
qwen3.5:9b,state_303,M16_Hex_Nut,M16 hex nut,RGOCG12-50_12mm,False,False,False,input_crops/state_303/RGOCG12-50_12mm.png,19c2e56726b6c4c558e00423b8424cb9c8381da2b6403a2430431ec5bf3f6612,raw/qwen3.5-9b/state_303/M16_Hex_Nut/RGOCG12-50_12mm.json,0.38706410001032054,B,0.023049293889027406,0.7242462723109374,0.250571753761181,-3.770120143890381,-0.3226237893104553,-1.3840099573135376,0.00213268003885414
qwen3.5:9b,state_303,RGOCG16-50_16mm,16 mm round pin,RGOCG12-50_12mm,False,True,False,input_crops/state_303/RGOCG12-50_12mm.png,19c2e56726b6c4c558e00423b8424cb9c8381da2b6403a2430431ec5bf3f6612,raw/qwen3.5-9b/state_303/RGOCG16-50_16mm/RGOCG12-50_12mm.json,0.40346729999873787,A,0.9829570057373509,0.0027505848028936443,0.012774590437873214,-0.01718989759683609,-5.895941734313965,-4.360297203063965,0.001517819021882194
qwen3.5:9b,state_303,RGOCG12-50_12mm,12 mm round pin,RGOCG12-50_12mm,True,True,False,input_crops/state_303/RGOCG12-50_12mm.png,19c2e56726b6c4c558e00423b8424cb9c8381da2b6403a2430431ec5bf3f6612,raw/qwen3.5-9b/state_303/RGOCG12-50_12mm/RGOCG12-50_12mm.json,0.40570519998436794,A,0.984806000864953,0.002147616074878857,0.012022089369563603,-0.015310610644519329,-6.143396854400635,-4.421009540557861,0.0010242936906045275
qwen3.5:9b,state_303,RGOCG8-50_8mm,8 mm round pin,RGOCG12-50_12mm,False,True,False,input_crops/state_303/RGOCG12-50_12mm.png,19c2e56726b6c4c558e00423b8424cb9c8381da2b6403a2430431ec5bf3f6612,raw/qwen3.5-9b/state_303/RGOCG8-50_8mm/RGOCG12-50_12mm.json,0.39673419995233417,A,0.985797345233732,0.0020846419422952817,0.011294494071339834,-0.014304477721452713,-6.173158168792725,-4.483439922332764,0.000823518752632868
qwen3.5:9b,state_303,USB_Male,USB connector + cable,RGOCG12-50_12mm,False,False,False,input_crops/state_303/RGOCG12-50_12mm.png,19c2e56726b6c4c558e00423b8424cb9c8381da2b6403a2430431ec5bf3f6612,raw/qwen3.5-9b/state_303/USB_Male/RGOCG12-50_12mm.json,0.43010930001037195,B,0.047641687308230055,0.7930919492016404,0.15498920792707385,-3.0440471172332764,-0.2318161129951477,-1.864399790763855,0.004277155563055746
qwen3.5:9b,state_303,DSUB_Male,DSUB connector,RGOCG12-50_12mm,False,False,False,input_crops/state_303/RGOCG12-50_12mm.png,19c2e56726b6c4c558e00423b8424cb9c8381da2b6403a2430431ec5bf3f6612,raw/qwen3.5-9b/state_303/DSUB_Male/RGOCG12-50_12mm.json,0.40803680004319176,C,0.4105310183549544,0.09242511982188238,0.4923751306345501,-0.8903037905693054,-2.3813564777374268,-0.708514392375946,0.004668731188613107
qwen3.5:9b,state_303,Gear_Large,Large gear,RGOCG8-50_8mm,False,False,False,input_crops/state_303/RGOCG8-50_8mm.png,b1cf506f7c610c52669f86cfc92c532b4c1f5b8a237342f66910a94489e03314,raw/qwen3.5-9b/state_303/Gear_Large/RGOCG8-50_8mm.json,0.48733789997640997,B,0.010594184445762433,0.7517541685659093,0.23403854968978963,-4.547450065612793,-0.2853459119796753,-1.452269434928894,0.003613097298538648
qwen3.5:9b,state_303,Gear_Medium,Medium gear,RGOCG8-50_8mm,False,False,False,input_crops/state_303/RGOCG8-50_8mm.png,b1cf506f7c610c52669f86cfc92c532b4c1f5b8a237342f66910a94489e03314,raw/qwen3.5-9b/state_303/Gear_Medium/RGOCG8-50_8mm.json,0.3656055999454111,B,0.006891131464950093,0.6080828239848036,0.38140263692649173,-4.977519989013672,-0.49744418263435364,-0.9638996720314026,0.00362340762375446
qwen3.5:9b,state_303,Gear_Small,Small gear,RGOCG8-50_8mm,False,False,False,input_crops/state_303/RGOCG8-50_8mm.png,b1cf506f7c610c52669f86cfc92c532b4c1f5b8a237342f66910a94489e03314,raw/qwen3.5-9b/state_303/Gear_Small/RGOCG8-50_8mm.json,0.3840329000377096,B,0.007266978872267745,0.7141792168911936,0.27596889412061076,-4.92441463470459,-0.33662134408950806,-1.287467122077942,0.0025849101159278742
qwen3.5:9b,state_303,Waterproof_Male,Waterproof connector,RGOCG8-50_8mm,False,False,False,input_crops/state_303/RGOCG8-50_8mm.png,b1cf506f7c610c52669f86cfc92c532b4c1f5b8a237342f66910a94489e03314,raw/qwen3.5-9b/state_303/Waterproof_Male/RGOCG8-50_8mm.json,0.3976130000082776,B,0.030188802697915733,0.6645965477267209,0.2986238275349122,-3.500284194946289,-0.4085751175880432,-1.2085705995559692,0.006590822040451139
qwen3.5:9b,state_303,M12_Hex_Nut,M12 hex nut,RGOCG8-50_8mm,False,False,False,input_crops/state_303/RGOCG8-50_8mm.png,b1cf506f7c610c52669f86cfc92c532b4c1f5b8a237342f66910a94489e03314,raw/qwen3.5-9b/state_303/M12_Hex_Nut/RGOCG8-50_8mm.json,0.3784136999747716,B,0.01378898764487266,0.8365910626945426,0.14771948419505126,-4.2838850021362305,-0.17841990292072296,-1.9124401807785034,0.001900465465533463
qwen3.5:9b,state_303,M16_Hex_Nut,M16 hex nut,RGOCG8-50_8mm,False,False,False,input_crops/state_303/RGOCG8-50_8mm.png,b1cf506f7c610c52669f86cfc92c532b4c1f5b8a237342f66910a94489e03314,raw/qwen3.5-9b/state_303/M16_Hex_Nut/RGOCG8-50_8mm.json,0.41809610003838316,B,0.012770576836309005,0.8199563679851074,0.16437173761857407,-4.360611438751221,-0.19850414991378784,-1.8056247234344482,0.002901317560009553
qwen3.5:9b,state_303,RGOCG16-50_16mm,16 mm round pin,RGOCG8-50_8mm,False,True,False,input_crops/state_303/RGOCG8-50_8mm.png,b1cf506f7c610c52669f86cfc92c532b4c1f5b8a237342f66910a94489e03314,raw/qwen3.5-9b/state_303/RGOCG16-50_16mm/RGOCG8-50_8mm.json,0.3994341000216082,A,0.9840727445304953,0.0032914209449950486,0.011525696587920695,-0.016055457293987274,-5.71643590927124,-4.463176250457764,0.001110137936588984
qwen3.5:9b,state_303,RGOCG12-50_12mm,12 mm round pin,RGOCG8-50_8mm,False,True,False,input_crops/state_303/RGOCG8-50_8mm.png,b1cf506f7c610c52669f86cfc92c532b4c1f5b8a237342f66910a94489e03314,raw/qwen3.5-9b/state_303/RGOCG12-50_12mm/RGOCG8-50_8mm.json,0.4256584999966435,A,0.9870645999569073,0.0027335622215990084,0.009549631166138923,-0.01301979087293148,-5.902149677276611,-4.651252746582031,0.0006522066553547035
qwen3.5:9b,state_303,RGOCG8-50_8mm,8 mm round pin,RGOCG8-50_8mm,True,True,False,input_crops/state_303/RGOCG8-50_8mm.png,b1cf506f7c610c52669f86cfc92c532b4c1f5b8a237342f66910a94489e03314,raw/qwen3.5-9b/state_303/RGOCG8-50_8mm/RGOCG8-50_8mm.json,0.4101251999964006,A,0.9930816291362863,0.0011204798572872793,0.005438707446382321,-0.006942413747310638,-6.7939982414245605,-5.214213848114014,0.00035918356004416285
qwen3.5:9b,state_303,USB_Male,USB connector + cable,RGOCG8-50_8mm,False,False,False,input_crops/state_303/RGOCG8-50_8mm.png,b1cf506f7c610c52669f86cfc92c532b4c1f5b8a237342f66910a94489e03314,raw/qwen3.5-9b/state_303/USB_Male/RGOCG8-50_8mm.json,0.4455798999988474,B,0.03330906943033934,0.7921314804121147,0.17123303756777633,-3.401925563812256,-0.2330278903245926,-1.7647298574447632,0.003326412589769734
qwen3.5:9b,state_303,DSUB_Male,DSUB connector,RGOCG8-50_8mm,False,False,False,input_crops/state_303/RGOCG8-50_8mm.png,b1cf506f7c610c52669f86cfc92c532b4c1f5b8a237342f66910a94489e03314,raw/qwen3.5-9b/state_303/DSUB_Male/RGOCG8-50_8mm.json,0.43873219995293766,A,0.6525000409576648,0.1504173210969439,0.19130758982275242,-0.4269440770149231,-1.8943417072296143,-1.6538727283477783,0.005775048122638959
qwen3.5:9b,state_303,Gear_Large,Large gear,USB_Male,False,False,True,input_crops/state_303/USB_Male.png,5a3874a9c4c9ea46017e36201d2d720bdf18ca97b04e8ef6860e4458139d0368,raw/qwen3.5-9b/state_303/Gear_Large/USB_Male.json,0.7865126000251621,B,0.006688005282568721,0.6056630172334674,0.38488002633507995,-5.007439613342285,-0.5014315247535706,-0.9548236131668091,0.00276895114888398
qwen3.5:9b,state_303,Gear_Medium,Medium gear,USB_Male,False,False,True,input_crops/state_303/USB_Male.png,5a3874a9c4c9ea46017e36201d2d720bdf18ca97b04e8ef6860e4458139d0368,raw/qwen3.5-9b/state_303/Gear_Medium/USB_Male.json,0.33832219999749213,B,0.003677222761725021,0.602345060294827,0.3916283619716396,-5.605597496032715,-0.5069248080253601,-0.9374419450759888,0.002349354971808326
qwen3.5:9b,state_303,Gear_Small,Small gear,USB_Male,False,False,True,input_crops/state_303/USB_Male.png,5a3874a9c4c9ea46017e36201d2d720bdf18ca97b04e8ef6860e4458139d0368,raw/qwen3.5-9b/state_303/Gear_Small/USB_Male.json,0.3384494999772869,B,0.015362466571981141,0.5905236006015209,0.3895945217906197,-4.175827980041504,-0.5267456769943237,-0.9426487684249878,0.0045194110358782735
qwen3.5:9b,state_303,Waterproof_Male,Waterproof connector,USB_Male,False,False,True,input_crops/state_303/USB_Male.png,5a3874a9c4c9ea46017e36201d2d720bdf18ca97b04e8ef6860e4458139d0368,raw/qwen3.5-9b/state_303/Waterproof_Male/USB_Male.json,0.3618850000202656,A,0.9664993283233021,0.00678272881307696,0.024479880153483832,-0.03407467529177666,-4.993375778198242,-3.7099037170410156,0.0022380627101371564
qwen3.5:9b,state_303,M12_Hex_Nut,M12 hex nut,USB_Male,False,False,True,input_crops/state_303/USB_Male.png,5a3874a9c4c9ea46017e36201d2d720bdf18ca97b04e8ef6860e4458139d0368,raw/qwen3.5-9b/state_303/M12_Hex_Nut/USB_Male.json,0.36612209997838363,B,0.01602037440246225,0.6398217685512105,0.3415951601302833,-4.133893966674805,-0.4465656280517578,-1.0741289854049683,0.0025626969160439383
qwen3.5:9b,state_303,M16_Hex_Nut,M16 hex nut,USB_Male,False,False,True,input_crops/state_303/USB_Male.png,5a3874a9c4c9ea46017e36201d2d720bdf18ca97b04e8ef6860e4458139d0368,raw/qwen3.5-9b/state_303/M16_Hex_Nut/USB_Male.json,0.347563799994532,B,0.01470493588215528,0.6298183249778128,0.3533850108846594,-4.219572067260742,-0.4623238742351532,-1.0401971340179443,0.002091728255372516
qwen3.5:9b,state_303,RGOCG16-50_16mm,16 mm round pin,USB_Male,False,False,True,input_crops/state_303/USB_Male.png,5a3874a9c4c9ea46017e36201d2d720bdf18ca97b04e8ef6860e4458139d0368,raw/qwen3.5-9b/state_303/RGOCG16-50_16mm/USB_Male.json,0.3693804999929853,B,0.2465592861957757,0.42229969348000845,0.3231208768290178,-1.4001528024673462,-0.8620400428771973,-1.1297287940979004,0.008020143495198084
qwen3.5:9b,state_303,RGOCG12-50_12mm,12 mm round pin,USB_Male,False,False,True,input_crops/state_303/USB_Male.png,5a3874a9c4c9ea46017e36201d2d720bdf18ca97b04e8ef6860e4458139d0368,raw/qwen3.5-9b/state_303/RGOCG12-50_12mm/USB_Male.json,0.32858949998626485,A,0.4050618324148957,0.34108001708729224,0.246650595139639,-0.9037155508995056,-1.0756381750106812,-1.3997825384140015,0.00720755535817319
qwen3.5:9b,state_303,RGOCG8-50_8mm,8 mm round pin,USB_Male,False,False,True,input_crops/state_303/USB_Male.png,5a3874a9c4c9ea46017e36201d2d720bdf18ca97b04e8ef6860e4458139d0368,raw/qwen3.5-9b/state_303/RGOCG8-50_8mm/USB_Male.json,0.3555053999880329,A,0.48865218112587455,0.27994913736283955,0.2221865598691403,-0.7161043286323547,-1.2731473445892334,-1.5042378902435303,0.009212121642145576
qwen3.5:9b,state_303,USB_Male,USB connector + cable,USB_Male,True,True,True,input_crops/state_303/USB_Male.png,5a3874a9c4c9ea46017e36201d2d720bdf18ca97b04e8ef6860e4458139d0368,raw/qwen3.5-9b/state_303/USB_Male/USB_Male.json,0.34452470001997426,A,0.9880384209158363,0.002892585848325789,0.008076700537692886,-0.012033694423735142,-5.845604419708252,-4.818771839141846,0.0009922926981450475
qwen3.5:9b,state_303,DSUB_Male,DSUB connector,USB_Male,False,False,True,input_crops/state_303/USB_Male.png,5a3874a9c4c9ea46017e36201d2d720bdf18ca97b04e8ef6860e4458139d0368,raw/qwen3.5-9b/state_303/DSUB_Male/USB_Male.json,0.42356399999698624,A,0.9718077770591151,0.00561044623924518,0.02097547584727315,-0.028597254306077957,-5.183125019073486,-3.864401340484619,0.001606300854366527
qwen3.5:9b,state_303,Gear_Large,Large gear,DSUB_Male,False,False,False,input_crops/state_303/DSUB_Male.png,951cf97dc3898e2a3029bf7b3818dace43fcdf8abc4c737bf166e9942e4e2383,raw/qwen3.5-9b/state_303/Gear_Large/DSUB_Male.json,0.5111923000076786,B,0.008792944359410042,0.6953663316772934,0.29294435768884347,-4.7338056564331055,-0.36331647634506226,-1.22777259349823,0.0028963662744529994
qwen3.5:9b,state_303,Gear_Medium,Medium gear,DSUB_Male,False,False,False,input_crops/state_303/DSUB_Male.png,951cf97dc3898e2a3029bf7b3818dace43fcdf8abc4c737bf166e9942e4e2383,raw/qwen3.5-9b/state_303/Gear_Medium/DSUB_Male.json,0.37409389996901155,B,0.005921386076779063,0.720822563933895,0.27155850860591935,-5.129184722900391,-0.3273622691631317,-1.3035776615142822,0.0016975413834066089
qwen3.5:9b,state_303,Gear_Small,Small gear,DSUB_Male,False,False,False,input_crops/state_303/DSUB_Male.png,951cf97dc3898e2a3029bf7b3818dace43fcdf8abc4c737bf166e9942e4e2383,raw/qwen3.5-9b/state_303/Gear_Small/DSUB_Male.json,0.3831122000119649,B,0.020199855650145045,0.6630132219005603,0.3133986072109072,-3.9020798206329346,-0.4109603464603424,-1.160279393196106,0.0033883152383874515
qwen3.5:9b,state_303,Waterproof_Male,Waterproof connector,DSUB_Male,False,False,False,input_crops/state_303/DSUB_Male.png,951cf97dc3898e2a3029bf7b3818dace43fcdf8abc4c737bf166e9942e4e2383,raw/qwen3.5-9b/state_303/Waterproof_Male/DSUB_Male.json,0.40109399997163564,A,0.9892656799175347,0.001396201587038528,0.008863247920827162,-0.01079234853386879,-6.573999881744385,-4.725841999053955,0.00047487057459960624
qwen3.5:9b,state_303,M12_Hex_Nut,M12 hex nut,DSUB_Male,False,False,False,input_crops/state_303/DSUB_Male.png,951cf97dc3898e2a3029bf7b3818dace43fcdf8abc4c737bf166e9942e4e2383,raw/qwen3.5-9b/state_303/M12_Hex_Nut/DSUB_Male.json,0.39213709998875856,B,0.06502849590780369,0.5037432250493278,0.4268596785006732,-2.7329297065734863,-0.6856886148452759,-0.8512999415397644,0.0043686005421953444
qwen3.5:9b,state_303,M16_Hex_Nut,M16 hex nut,DSUB_Male,False,False,False,input_crops/state_303/DSUB_Male.png,951cf97dc3898e2a3029bf7b3818dace43fcdf8abc4c737bf166e9942e4e2383,raw/qwen3.5-9b/state_303/M16_Hex_Nut/DSUB_Male.json,0.4184856999781914,B,0.08022166876375351,0.4985831812589778,0.41524987215971354,-2.5229616165161133,-0.6959848403930664,-0.8788748383522034,0.005945277817555161
qwen3.5:9b,state_303,RGOCG16-50_16mm,16 mm round pin,DSUB_Male,False,False,False,input_crops/state_303/DSUB_Male.png,951cf97dc3898e2a3029bf7b3818dace43fcdf8abc4c737bf166e9942e4e2383,raw/qwen3.5-9b/state_303/RGOCG16-50_16mm/DSUB_Male.json,0.4353158999583684,A,0.910238804432423,0.03607181552073228,0.0496299303911191,-0.09404829144477844,-3.3222434520721436,-3.0031611919403076,0.004059449655725689
qwen3.5:9b,state_303,RGOCG12-50_12mm,12 mm round pin,DSUB_Male,False,False,False,input_crops/state_303/DSUB_Male.png,951cf97dc3898e2a3029bf7b3818dace43fcdf8abc4c737bf166e9942e4e2383,raw/qwen3.5-9b/state_303/RGOCG12-50_12mm/DSUB_Male.json,0.43966710002860054,A,0.9392806268038686,0.022494705310404147,0.03528534228851218,-0.06264098733663559,-3.7944753170013428,-3.344287633895874,0.0029393255972151033
qwen3.5:9b,state_303,RGOCG8-50_8mm,8 mm round pin,DSUB_Male,False,False,False,input_crops/state_303/DSUB_Male.png,951cf97dc3898e2a3029bf7b3818dace43fcdf8abc4c737bf166e9942e4e2383,raw/qwen3.5-9b/state_303/RGOCG8-50_8mm/DSUB_Male.json,0.42738020000979304,A,0.9303584078914573,0.026349184101383264,0.04139737162135173,-0.07218538224697113,-3.6363179683685303,-3.184537887573242,0.0018950363858076802
qwen3.5:9b,state_303,USB_Male,USB connector + cable,DSUB_Male,False,False,False,input_crops/state_303/DSUB_Male.png,951cf97dc3898e2a3029bf7b3818dace43fcdf8abc4c737bf166e9942e4e2383,raw/qwen3.5-9b/state_303/USB_Male/DSUB_Male.json,0.45672159997047856,B,0.12624004511059644,0.6714364916876474,0.19728810671622132,-2.0695700645446777,-0.39833584427833557,-1.623090147972107,0.00503535648553477
